Series ID,Year,Period,Value,Description
LNS14027689,1993,6,5.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1993,7,5.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1993,8,5.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1993,9,5.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1993,10,5.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1993,11,5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1993,12,4.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,1,4.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,2,4.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,3,4.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,4,4.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,5,4.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,6,4.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,7,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,8,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,9,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,10,4.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,11,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1994,12,4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,1,4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,2,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,3,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,4,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,5,4.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,6,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,7,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,8,4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,9,3.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,10,3.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,11,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1995,12,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,1,3.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,2,3.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,3,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,4,3.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,5,3.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,6,3.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,7,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,8,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,9,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,10,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,11,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1996,12,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,1,3.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,2,3.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,3,3.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,4,3.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,5,3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,6,3.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,7,3.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,8,3.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,9,3.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,10,2.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,11,3.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1997,12,3.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,1,3.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,2,3.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,3,3.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,4,2.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,5,3.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,6,2.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,7,2.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,8,2.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,9,3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,10,3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,11,2.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1998,12,2.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,1,2.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,2,3.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,3,2.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,4,3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,5,2.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,6,2.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,7,3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,8,3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,9,2.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,10,2.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,11,2.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,1999,12,2.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,1,2.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,2,3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,3,2.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,4,2.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,5,2.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,6,2.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,7,2.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,8,2.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,9,2.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,10,2.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,11,2.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2000,12,2.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,1,3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,2,2.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,3,2.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,4,2.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,5,3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,6,3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,7,3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,8,3.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,9,3.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,10,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,11,4.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2001,12,4.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,1,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,2,4.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,3,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,4,4.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,5,4.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,6,4.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,7,4.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,8,4.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,9,4.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,10,4.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,11,4.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2002,12,4.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,1,4.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,2,4.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,3,4.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,4,4.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,5,4.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,6,4.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,7,5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,8,4.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,9,4.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,10,4.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,11,4.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2003,12,4.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,1,4.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,2,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,3,4.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,4,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,5,4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,6,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,7,4.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,8,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,9,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,10,4.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,11,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2004,12,4.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,1,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,2,4.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,3,3.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,4,3.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,5,3.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,6,3.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,7,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,8,3.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,9,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,10,3.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,11,3.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2005,12,3.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,1,3.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,2,3.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,3,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,4,3.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,5,3.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,6,3.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,7,3.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,8,3.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,9,3.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,10,3.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,11,3.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2006,12,3.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,1,3.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,2,3.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,3,3.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,4,3.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,5,3.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,6,3.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,7,3.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,8,3.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,9,3.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,10,3.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,11,3.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2007,12,3.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,1,3.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,2,3.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,3,3.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,4,4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,5,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,6,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,7,4.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,8,4.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,9,5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,10,5.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,11,5.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2008,12,5.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,1,6.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,2,7.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,3,7.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,4,7.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,5,7.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,6,8.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,7,8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,8,8.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,9,8.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,10,8.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,11,8.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2009,12,8.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,1,8.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,2,8.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,3,8.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,4,8.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,5,8.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,6,8.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,7,8.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,8,8.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,9,8.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,10,8.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,11,8.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2010,12,8.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,1,8.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,2,7.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,3,7.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,4,7.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,5,7.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,6,8.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,7,8.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,8,8.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,9,8.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,10,8.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,11,7.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2011,12,7.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,1,7.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,2,7.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,3,7.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,4,7.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,5,7.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,6,7.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,7,7.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,8,6.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,9,6.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,10,6.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,11,6.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2012,12,6.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,1,6.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,2,6.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,3,6.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,4,6.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,5,6.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,6,6.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,7,6.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,8,6.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,9,6.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,10,6.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,11,6.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2013,12,6.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,1,5.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,2,6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,3,5.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,4,5.7,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,5,5.5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,6,5.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,7,5.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,8,5.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,9,5.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,10,4.9,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,11,4.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2014,12,5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,1,5.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,2,5,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,3,4.8,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,4,4.6,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,5,4.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,6,4.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,7,4.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,8,4.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,9,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,10,4.3,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,11,4.4,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2015,12,4.1,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027689,2016,1,4.2,"Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNS14027662,1992,1,3.1,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1992,2,3.2,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1992,3,2.9,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1992,4,3.2,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1992,5,3.2,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1992,6,3.2,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1992,7,3.1,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1992,8,3,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1992,9,3.2,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1992,10,3.3,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1992,11,3.4,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1992,12,3.3,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1993,1,3.1,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1993,2,3.2,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1993,3,3.2,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1993,4,3.2,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1993,5,3,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1993,6,2.9,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
LNS14027662,1993,7,2.8,"Unemployment Rate - Bachelor's degree and higher, 25 yrs. & over"
